solver,time (seconds),memory_usage (MB),peak_memory_usage (MB),status,num_vars,num_clauses,satisfied_clauses,satisfaction_ratio,solved,time_budget,threads_used,cnf_file,satisfied_clauses_mean,satisfied_clauses_stdev,time (seconds)__median,time (seconds)__stdev,memory_usage (MB)__median,memory_usage (MB)__stdev,peak_memory_usage (MB)__median,peak_memory_usage (MB)__stdev,satisfaction_ratio__median,satisfaction_ratio__stdev,repetitions
MaxSatdNN,0.31863921660697087,80.103125,333.06875,UNKNOWN,684,13953,13904,0.996488210420698,False,,4,vlsat2_684_13953_2.cnf,13904,0.0,0.34699729102430865,0.09418796425121735,80.171875,0.704564498688729,333.171875,1.0640269358961267,0.996488210420698,0.0,5
MaxSatdNN,0.2630700833979063,78.365625,331.23125,UNKNOWN,684,9417,9366,0.9945842625039821,False,,4,vlsat2_684_9417_3.cnf,9366,0.0,0.2619779169908725,0.0030733202157224603,78.34375,1.1576005625862489,331.296875,1.118874382052114,0.9945842625039821,0.0,5
MaxSatdNN,3.746823583380319,3870.365625,7765.465625,UNKNOWN,68760,13862744,12449733,0.8980291347802426,False,,4,vlsat2_68760_13862744.cnf,12449148,3037.3350160955247,3.810352415952366,0.1639082313688341,3615.09375,516.3743999727965,7850.265625,264.80640440050433,0.8980713342178143,0.00021910056306999152,5
MaxSatdNN,4.2071395498001944,2377.228125,6377.690625,UNKNOWN,69524,14016766,12591265,0.8984288244520883,False,,4,vlsat2_69524_14016766.cnf,12593066.6,7137.584066054844,4.170885625004303,0.1769165516189427,2709.96875,785.6407319458322,6286.734375,485.9955403190043,0.8983002926638,0.0005092176088303579,5
MaxSatdNN,4.117126533400733,2208.896875,5972.928125,UNKNOWN,70288,14170788,12730651,0.8982792770592574,False,,4,vlsat2_70288_14170788.cnf,12729325.2,5130.41140650533,4.085877500008792,0.2411614921890227,2450.34375,649.0313812427644,6140.1875,515.4824062538183,0.8983728357237438,0.0003620413632964725,5
MaxSatdNN,0.293293441797141,78.78125,331.384375,UNKNOWN,708,10259,10206,0.9947948143093869,False,,4,vlsat2_708_10259_3.cnf,10205.6,0.5477225575051661,0.29372108296956867,0.0036552367334460644,78.71875,0.15229366163764005,331.3125,0.42998569198579156,0.9948338044643728,5.338946851593386e-05,5
MaxSatdNN,4.460366108606104,2198.953125,5985.434375,UNKNOWN,71816,14478832,13008493,0.8983022111175818,False,,4,vlsat2_71816_14478832.cnf,13006366.8,7864.633379884914,4.416107124998234,0.18137069212668272,2452.296875,523.594426220281,5978.109375,463.5457264949789,0.8984490599794237,0.0005431814789953311,5
MaxSatdNN,0.14052578320261092,80.390625,333.490625,UNKNOWN,736,11022,11002,0.9981854472872437,False,,4,vlsat2_736_11022_2.cnf,11002,0.0,0.14179320802213624,0.009354176593108767,80.625,2.178272950498858,333.640625,2.4082428841507038,0.9981854472872437,0.0,5
MaxSatdNN,1.0553007915965282,272.071875,584.54375,UNKNOWN,7452,334035,333937,0.9997066175700151,False,,4,vlsat2_7452_334035.cnf,333937,1.0,1.056247708038427,0.0060319899735449085,272.0,1.9856541153043246,584.5,1.882906506989261,0.9997066175700151,2.9936982651745936e-06,5
MaxSatdNN,0.1741484001860954,83.725,337.125,UNKNOWN,798,17543,17498,0.9974348743088411,False,,4,vlsat2_798_17543_3.cnf,17498,0.0,0.18054987501818687,0.015069221503441593,84.546875,2.565228159016757,338.171875,2.6797216652340965,0.9974348743088411,0.0,5
MaxSatdNN,6.670923191588372,1126.684375,6796.7125,UNKNOWN,83334,20350783,20350267,0.9999746250549671,False,,4,vlsat2_83334_20350783.cnf,20350266.6,1.6733200530681511,6.656001832976472,0.269585049392061,1178.453125,700.9254615237662,6830.640625,543.8444610389394,0.9999746447102306,8.222386596649692e-08,5
CP-SAT-MAXSAT,1.6576511000050231,1125.65,1735.24375,UNKNOWN,4424,545056,356878,0.660209593142723,False,1.0,4,vlsat2_4424_545056.cnf,359851.2,84215.5296290417,1.6557684169965796,0.009670424111620087,1127.03125,8.577759270436685,1733.375,14.27693110296292,0.6547547407972759,0.15450803152160825,5
Gurobi-MAXSAT,1.174842941586394,683.61875,1128.80625,FEASIBLE,4424,545056,544740,0.999420243057594,False,1.0,4,vlsat2_4424_545056.cnf,544740,0.0,1.1778970419545658,0.055276086561661913,682.953125,3.7038105905438794,1135.15625,12.049319831361332,0.999420243057594,0.0,5
CP-SAT-MAXSAT,1.190304708806798,1523.703125,1947.225,UNKNOWN,5152,824642,692749,0.8222528078851187,False,1.0,4,vlsat2_5152_824642.cnf,678064.2,127072.78657800812,1.1810660840128548,0.031890312299688944,1523.640625,0.434279440927728,1947.453125,0.39414043142958577,0.8400602928301009,0.15409448776318466,5
Gurobi-MAXSAT,1.1637420081882737,990.184375,1387.3625,FEASIBLE,5152,824642,824320,0.9996095275283092,False,1.0,4,vlsat2_5152_824642.cnf,824320,0.0,1.1639650409924798,0.0018608613006864112,991.734375,4.3092492276787615,1389.15625,3.5806043538853185,0.9996095275283092,0.0,5
CP-SAT-MAXSAT,1.5739958501886577,1944.33125,2385.746875,UNKNOWN,5600,1042700,859383,0.8044883475592213,False,1.0,4,vlsat2_5600_1042700.cnf,838840,99487.8869888189,1.5755313339759596,0.02340190107115573,1952.171875,17.271772802529203,2386.953125,4.5412255495832285,0.8241900834372302,0.09541372109793696,5
Gurobi-MAXSAT,1.236661133391317,1258.034375,1720.715625,FEASIBLE,5600,1042700,1042300,0.999616380550494,False,1.0,4,vlsat2_5600_1042700.cnf,1042300,0.0,1.2404418329824694,0.010837003201180159,1256.734375,6.148744234724884,1717.671875,5.650532331117131,0.999616380550494,0.0,5
